year,title,url
2017,Transitive Invariance for Self-supervised Visual Representation Learning,https://arxiv.org/pdf/1708.02901.pdf
2017,Twin Networks: Matching the Future for Sequence Generation,https://arxiv.org/pdf/1708.06742.pdf
2017,Understanding Synthetic Gradients and Decoupled Neural Interfaces,https://arxiv.org/pdf/1703.00522.pdf
2017,Unsupervised Learning of Long-Term Motion Dynamics for Videos,https://arxiv.org/pdf/1701.01821.pdf
2017,Unsupervised Visual-Linguistic Reference Resolution in Instructional Videos,https://arxiv.org/pdf/1703.02521.pdf
2017,Using Deep Learning and Google Street View to Estimate the Demographic Makeup of the US,https://arxiv.org/pdf/1702.06683.pdf
2017,Variance Regularizing Adversarial Learning,https://arxiv.org/pdf/1707.00309.pdf
2017,Variational Bi-LSTMs,https://arxiv.org/pdf/1711.05717.pdf
2017,Variational Walkback: Learning a Transition Operator as a Stochastic Recurrent Net,https://arxiv.org/pdf/1711.02282.pdf
2017,Visual Semantic Planning using Deep Successor Representations,https://arxiv.org/pdf/1705.08080.pdf
2017,Wandering Montel Theorems for Hilbert Space Valued Holomorphic Functions,https://arxiv.org/pdf/1706.05376.pdf
2017,"Which Encoding is the Best for Text Classification in Chinese, English, Japanese and Korean?",https://arxiv.org/pdf/1708.02657.pdf
2017,Who Said What: Modeling Individual Labelers Improves Classification,https://arxiv.org/pdf/1703.08774.pdf
2017,Z-Forcing: Training Stochastic Recurrent Networks,https://arxiv.org/pdf/1711.05411.pdf
2016,"A Batch, Off-Policy, Actor-Critic Algorithm for Optimizing the Average Reward",https://arxiv.org/pdf/1607.05047.pdf
2016,A Character-Level Decoder without Explicit Segmentation for Neural Machine Translation,https://arxiv.org/pdf/1603.06147.pdf
2016,A Glimpse Far into the Future: Understanding Long-term Crowd Worker Quality,https://arxiv.org/pdf/1609.04855.pdf
2016,A Hierarchical Approach for Generating Descriptive Image Paragraphs,https://arxiv.org/pdf/1611.06607.pdf
2016,A Hierarchical Latent Variable Encoder-Decoder Model for Generating Dialogues,https://arxiv.org/pdf/1605.06069.pdf
2016,A Neural Knowledge Language Model,https://arxiv.org/pdf/1608.00318.pdf
2016,A non-commutative Julia Inequality,https://arxiv.org/pdf/1606.09629.pdf
2016,Adversarial examples in the physical world,https://arxiv.org/pdf/1607.02533.pdf
2016,Adversarial Machine Learning at Scale,https://arxiv.org/pdf/1611.01236.pdf
2016,Adversarial Training Methods for Semi-Supervised Text Classification,https://arxiv.org/pdf/1605.07725.pdf
2016,Aggregated Residual Transformations for Deep Neural Networks,https://arxiv.org/pdf/1611.05431.pdf
2016,An Actor-Critic Algorithm for Sequence Prediction,https://arxiv.org/pdf/1607.07086.pdf
2016,Architectural Complexity Measures of Recurrent Neural Networks,https://arxiv.org/pdf/1602.08210.pdf
2016,Asynchronous Methods for Deep Reinforcement Learning,https://arxiv.org/pdf/1602.01783.pdf
2016,"Attend, Infer, Repeat: Fast Scene Understanding with Generative Models",https://arxiv.org/pdf/1603.08575.pdf
2016,Binarized Neural Networks: Training Deep Neural Networks with Weights and Activations Constrained to +1 or -1,https://arxiv.org/pdf/1602.02830.pdf
2016,CLEVR: A Diagnostic Dataset for Compositional Language and Elementary Visual Reasoning,https://arxiv.org/pdf/1612.06890.pdf
2016,Complete Nevanlinna-Pick kernels,https://arxiv.org/pdf/1610.01997.pdf
2016,Concrete Problems in AI Safety,https://arxiv.org/pdf/1606.06565.pdf
2016,Conditional Image Generation with PixelCNN Decoders,https://arxiv.org/pdf/1606.05328.pdf
2016,Connecting Generative Adversarial Networks and Actor-Critic Methods,https://arxiv.org/pdf/1610.01945.pdf
2016,Connectionist Temporal Modeling for Weakly Supervised Action Labeling,https://arxiv.org/pdf/1607.08584.pdf
2016,Context-Dependent Word Representation for Neural Machine Translation,https://arxiv.org/pdf/1607.00578.pdf
2016,Contextual LSTM (CLSTM) models for Large scale NLP tasks,https://arxiv.org/pdf/1602.06291.pdf
2016,Continuous Deep Q-Learning with Model-based Acceleration,https://arxiv.org/pdf/1603.00748.pdf
2016,Crowdsourcing in Computer Vision,https://arxiv.org/pdf/1611.02145.pdf
2016,Decoupled Neural Interfaces using Synthetic Gradients,https://arxiv.org/pdf/1608.05343.pdf
2016,Deep Directed Generative Models with Energy-Based Probability Estimation,https://arxiv.org/pdf/1606.03439.pdf
2016,Deep Learning with Differential Privacy,https://arxiv.org/pdf/1607.00133.pdf
2016,Deep Reinforcement Learning from Self-Play in Imperfect-Information Games,https://arxiv.org/pdf/1603.01121.pdf
2016,DeepMath - Deep Sequence Models for Premise Selection,https://arxiv.org/pdf/1606.04442.pdf
2016,DeepMind Lab,https://arxiv.org/pdf/1612.03801.pdf
2016,Diet Networks: Thin Parameters for Fat Genomics,https://arxiv.org/pdf/1611.09340.pdf
2016,Disentangling factors of variation in deep representations using adversarial training,https://arxiv.org/pdf/1611.03383.pdf
2016,Drawing and Recognizing Chinese Characters with Recurrent Neural Network,https://arxiv.org/pdf/1606.06539.pdf
2016,Dual theory of transmission line outages,https://arxiv.org/pdf/1606.07276.pdf
2016,Dynamic Neural Turing Machine with Soft and Hard Addressing Schemes,https://arxiv.org/pdf/1607.00036.pdf
2016,Eigenvalues of the Hessian in Deep Learning: Singularity and Beyond,https://arxiv.org/pdf/1611.07476.pdf
2016,Embracing Error to Enable Rapid Crowdsourcing,https://arxiv.org/pdf/1602.04506.pdf
2016,Energy-based Generative Adversarial Network,https://arxiv.org/pdf/1609.03126.pdf
2016,Entropy-SGD: Biasing Gradient Descent Into Wide Valleys,https://arxiv.org/pdf/1611.01838.pdf
2016,Equilibrium Propagation: Bridging the Gap Between Energy-Based Models and Backpropagation,https://arxiv.org/pdf/1602.05179.pdf
2016,Exploring the Limits of Language Modeling,https://arxiv.org/pdf/1602.02410.pdf
2016,Extensions and Limitations of the Neural GPU,https://arxiv.org/pdf/1611.00736.pdf
2016,Face valuing: Training user interfaces with facial expressions and reinforcement learning,https://arxiv.org/pdf/1606.02807.pdf
2016,Fast Incremental Learning for Off-Road Robot Navigation,https://arxiv.org/pdf/1606.08057.pdf
2016,Feature Pyramid Networks for Object Detection,https://arxiv.org/pdf/1612.03144.pdf
2016,Feedforward Initialization for Fast Inference of Deep Generative Networks is biologically plausible,https://arxiv.org/pdf/1606.01651.pdf
2016,Generalizable Features From Unsupervised Learning,https://arxiv.org/pdf/1612.03809.pdf
2016,Generating Factoid Questions With Recurrent Neural Networks: The 30M Factoid Question-Answer Corpus,https://arxiv.org/pdf/1603.06807.pdf
2016,Generating Natural Questions About an Image,https://arxiv.org/pdf/1603.06059.pdf
2016,Geometric deep learning: going beyond Euclidean data,https://arxiv.org/pdf/1611.08097.pdf
2016,Google's Neural Machine Translation System: Bridging the Gap between Human and Machine Translation,https://arxiv.org/pdf/1609.08144.pdf
2016,HeMIS: Hetero-Modal Image Segmentation,https://arxiv.org/pdf/1607.05194.pdf
2016,Hierarchical Memory Networks,https://arxiv.org/pdf/1605.07427.pdf
2016,Hierarchical Multiscale Recurrent Neural Networks,https://arxiv.org/pdf/1609.01704.pdf
2016,Identity Mappings in Deep Residual Networks,https://arxiv.org/pdf/1603.05027.pdf
2016,Improved Techniques for Training GANs,https://arxiv.org/pdf/1606.03498.pdf
2016,Improving the Robustness of Deep Neural Networks via Stability Training,https://arxiv.org/pdf/1604.04326.pdf
2016,Improving Variational Inference with Inverse Autoregressive Flow,https://arxiv.org/pdf/1606.04934.pdf
2016,InfoGAN: Interpretable Representation Learning by Information Maximizing Generative Adversarial Nets,https://arxiv.org/pdf/1606.03657.pdf
2016,Information-theoretical label embeddings for large-scale image classification,https://arxiv.org/pdf/1607.05691.pdf
2016,Instance-sensitive Fully Convolutional Networks,https://arxiv.org/pdf/1603.08678.pdf
2016,Interpolating sequences on the bidisk,https://arxiv.org/pdf/1610.02379.pdf
2016,Invariant Representations for Noisy Speech Recognition,https://arxiv.org/pdf/1612.01928.pdf
2016,Is Faster R-CNN Doing Well for Pedestrian Detection?,https://arxiv.org/pdf/1607.07032.pdf
2016,Iterative Alternating Neural Attention for Machine Reading,https://arxiv.org/pdf/1606.02245.pdf
2016,Layer Normalization,https://arxiv.org/pdf/1607.06450.pdf
2016,Learning a Natural Language Interface with Neural Programmer,https://arxiv.org/pdf/1611.08945.pdf
2016,Learning and Transfer of Modulated Locomotor Controllers,https://arxiv.org/pdf/1610.05182.pdf
2016,Learning Hand-Eye Coordination for Robotic Grasping with Deep Learning and Large-Scale Data Collection,https://arxiv.org/pdf/1603.02199.pdf
2016,Learning Online Alignments with Continuous Rewards Policy Gradient,https://arxiv.org/pdf/1608.01281.pdf
2016,Learning Representations by Stochastic Meta-Gradient Descent in Neural Networks,https://arxiv.org/pdf/1612.02879.pdf
2016,Learning values across many orders of magnitude,https://arxiv.org/pdf/1602.07714.pdf
2016,Lip Reading Sentences in the Wild,https://arxiv.org/pdf/1611.05358.pdf
2016,Locally-Optimized Inter-Subject Alignment of Functional Cortical Regions,https://arxiv.org/pdf/1606.02349.pdf
2016,Matching Networks for One Shot Learning,https://arxiv.org/pdf/1606.04080.pdf
2016,Mode Regularized Generative Adversarial Networks,https://arxiv.org/pdf/1612.02136.pdf
2016,Model-Free Episodic Control,https://arxiv.org/pdf/1606.04460.pdf
2016,Mollifying Networks,https://arxiv.org/pdf/1608.04980.pdf
2016,"Multi-Way, Multilingual Neural Machine Translation with a Shared Attention Mechanism",https://arxiv.org/pdf/1601.01073.pdf
2016,Multiresolution Recurrent Neural Networks: An Application to Dialogue Response Generation,https://arxiv.org/pdf/1606.00776.pdf
2016,Nevanlinna-Pick Kernels and Localization,https://arxiv.org/pdf/1610.01965.pdf
2016,NIPS 2016 Tutorial: Generative Adversarial Networks,https://arxiv.org/pdf/1701.00160.pdf
2016,Noisy Activation Functions,https://arxiv.org/pdf/1603.00391.pdf
2016,On Multiplicative Integration with Recurrent Neural Networks,https://arxiv.org/pdf/1606.06630.pdf
2016,On Random Weights for Texture Generation in One Layer Neural Networks,https://arxiv.org/pdf/1612.06070.pdf
2016,Online and Offline Handwritten Chinese Character Recognition: A Comprehensive Study and New Benchmark,https://arxiv.org/pdf/1606.05763.pdf
2016,Overcoming catastrophic forgetting in neural networks,https://arxiv.org/pdf/1612.00796.pdf
2016,Perceptual Losses for Real-Time Style Transfer and Super-Resolution,https://arxiv.org/pdf/1603.08155.pdf
2016,Phase 1: DCL System Research Using Advanced Approaches for Land-based or Ship-based Real-Time Recognition and Localization of Marine Mammals - HPC System Implementation,https://arxiv.org/pdf/1605.00971.pdf
2016,Phase 2: DCL System Using Deep Learning Approaches for Land-based or Ship-based Real-Time Recognition and Localization of Marine Mammals - Machine Learning Detection Algorithms,https://arxiv.org/pdf/1605.00972.pdf
2016,Phase 3: DCL System Using Deep Learning Approaches for Land-based or Ship-based Real-Time Recognition and Localization of Marine Mammals - Bioacoustic Applicaitons,https://arxiv.org/pdf/1605.00983.pdf
2016,Phase 4: DCL System Using Deep Learning Approaches for Land-Based or Ship-Based Real-Time Recognition and Localization of Marine Mammals - Distributed Processing and Big Data Applications,https://arxiv.org/pdf/1605.00982.pdf
2016,Plug & Play Generative Networks: Conditional Iterative Generation of Images in Latent Space,https://arxiv.org/pdf/1612.00005.pdf
2016,Pointing the Unknown Words,https://arxiv.org/pdf/1603.08148.pdf
2016,Practical Black-Box Attacks against Machine Learning,https://arxiv.org/pdf/1602.02697.pdf
2016,Professor Forcing: A New Algorithm for Training Recurrent Networks,https://arxiv.org/pdf/1610.09038.pdf
2016,Quantized Neural Networks: Training Neural Networks with Low Precision Weights and Activations,https://arxiv.org/pdf/1609.07061.pdf
2016,R-FCN: Object Detection via Region-based Fully Convolutional Networks,https://arxiv.org/pdf/1605.06409.pdf
2016,Recurrent Attention Models for Depth-Based Person Identification,https://arxiv.org/pdf/1611.07212.pdf
2016,Recurrent Neural Networks With Limited Numerical Precision,https://arxiv.org/pdf/1608.06902.pdf
2016,Recurrent Neural Networks With Limited Numerical Precision,https://arxiv.org/pdf/1611.07065.pdf
2016,Recurrent Orthogonal Networks and Long-Memory Tasks,https://arxiv.org/pdf/1602.06662.pdf
2016,Reinforcement Learning with Unsupervised Auxiliary Tasks,https://arxiv.org/pdf/1611.05397.pdf
2016,RL$^2$: Fast Reinforcement Learning via Slow Reinforcement Learning,https://arxiv.org/pdf/1611.02779.pdf
2016,SampleRNN: An Unconditional End-to-End Neural Audio Generation Model,https://arxiv.org/pdf/1612.07837.pdf
2016,ScribbleSup: Scribble-Supervised Convolutional Networks for Semantic Segmentation,https://arxiv.org/pdf/1604.05144.pdf
2016,Semi-supervised Knowledge Transfer for Deep Learning from Private Training Data,https://arxiv.org/pdf/1610.05755.pdf
2016,Show and Tell: Lessons learned from the 2015 MSCOCO Image Captioning Challenge,https://arxiv.org/pdf/1609.06647.pdf
2016,Strategic Attentive Writer for Learning Macro-Actions,https://arxiv.org/pdf/1606.04695.pdf
2016,Successor Features for Transfer in Reinforcement Learning,https://arxiv.org/pdf/1606.05312.pdf
2016,Target-driven Visual Navigation in Indoor Scenes using Deep Reinforcement Learning,https://arxiv.org/pdf/1609.05143.pdf
2016,Technical Report on the CleverHans v2.1.0 Adversarial Examples Library,https://arxiv.org/pdf/1610.00768.pdf
2016,TensorFlow: Large-Scale Machine Learning on Heterogeneous Distributed Systems,https://arxiv.org/pdf/1603.04467.pdf
2016,The Julia-Caratheodory theorem on the bidisk revisited,https://arxiv.org/pdf/1610.01962.pdf
2016,The One Hundred Layers Tiramisu: Fully Convolutional DenseNets for Semantic Segmentation,https://arxiv.org/pdf/1611.09326.pdf
2016,The Predictron: End-To-End Learning and Planning,https://arxiv.org/pdf/1612.08810.pdf
2016,The three point Pick problem on the Bidisk,https://arxiv.org/pdf/1610.02382.pdf
2016,Theano: A Python framework for fast computation of mathematical expressions,https://arxiv.org/pdf/1605.02688.pdf
2016,Towards Viewpoint Invariant 3D Human Pose Estimation,https://arxiv.org/pdf/1603.07076.pdf
2016,Tracking the World State with Recurrent Entity Networks,https://arxiv.org/pdf/1612.03969.pdf
2016,Transferability in Machine Learning: from Phenomena to Black-Box Attacks using Adversarial Samples,https://arxiv.org/pdf/1605.07277.pdf
2016,Tunable Efficient Unitary Neural Networks (EUNN) and their application to RNNs,https://arxiv.org/pdf/1612.05231.pdf
2016,Understanding deep learning requires rethinking generalization,https://arxiv.org/pdf/1611.03530.pdf
2016,Understanding intermediate layers using linear classifier probes,https://arxiv.org/pdf/1610.01644.pdf
2016,Unsupervised Learning for Physical Interaction through Video Prediction,https://arxiv.org/pdf/1605.07157.pdf
2016,Using Fast Weights to Attend to the Recent Past,https://arxiv.org/pdf/1610.06258.pdf
2016,Variational Lossy Autoencoder,https://arxiv.org/pdf/1611.02731.pdf
2016,Very Deep Convolutional Networks for Text Classification,https://arxiv.org/pdf/1606.01781.pdf
2016,Video Pixel Networks,https://arxiv.org/pdf/1610.00527.pdf
2016,Visual Genome: Connecting Language and Vision Using Crowdsourced Dense Image Annotations,https://arxiv.org/pdf/1602.07332.pdf
2016,Visual Relationship Detection with Language Priors,https://arxiv.org/pdf/1608.00187.pdf
2016,Visual Storytelling,https://arxiv.org/pdf/1604.03968.pdf
2016,WaveNet: A Generative Model for Raw Audio,https://arxiv.org/pdf/1609.03499.pdf
2016,What is the Best Feature Learning Procedure in Hierarchical Recognition Architectures?,https://arxiv.org/pdf/1606.01535.pdf
2016,Xception: Deep Learning with Depthwise Separable Convolutions,https://arxiv.org/pdf/1610.02357.pdf
2016,Zoneout: Regularizing RNNs by Randomly Preserving Hidden Activations,https://arxiv.org/pdf/1606.01305.pdf
2015,A Hierarchical Recurrent Encoder-Decoder For Generative Context-Aware Query Suggestion,https://arxiv.org/pdf/1507.02221.pdf
2015,A mathematical motivation for complex-valued convolutional networks,https://arxiv.org/pdf/1503.03438.pdf
2015,A Neural Transducer,https://arxiv.org/pdf/1511.04868.pdf
2015,A new method for deriving the stellar birth function of resolved stellar populations,https://arxiv.org/pdf/1504.04865.pdf
2015,A Recurrent Latent Variable Model for Sequential Data,https://arxiv.org/pdf/1506.02216.pdf
2015,A Simple Way to Initialize Recurrent Networks of Rectified Linear Units,https://arxiv.org/pdf/1504.00941.pdf
2015,A Survey of Current Datasets for Vision and Language Research,https://arxiv.org/pdf/1506.06833.pdf
2015,Accelerating Very Deep Convolutional Networks for Classification and Detection,https://arxiv.org/pdf/1505.06798.pdf
2015,Adding Gradient Noise Improves Learning for Very Deep Networks,https://arxiv.org/pdf/1511.06807.pdf
2015,Adversarial Autoencoders,https://arxiv.org/pdf/1511.05644.pdf
2015,An Emphatic Approach to the Problem of Off-policy Temporal-Difference Learning,https://arxiv.org/pdf/1503.04269.pdf
2015,An Empirical Evaluation of True Online TD(λ),https://arxiv.org/pdf/1507.00353.pdf
2015,Approximate Hubel-Wiesel Modules and the Data Structures of Neural Computation,https://arxiv.org/pdf/1512.08457.pdf
2015,Artificial Neural Networks Applied to Taxi Destination Prediction,https://arxiv.org/pdf/1508.00021.pdf
2015,Aspects of Non-commutative Function Theory,https://arxiv.org/pdf/1510.06669.pdf
2015,Attention-Based Models for Speech Recognition,https://arxiv.org/pdf/1506.07503.pdf
2015,Batch Normalized Recurrent Neural Networks,https://arxiv.org/pdf/1510.01378.pdf
2015,Bidirectional Helmholtz Machines,https://arxiv.org/pdf/1506.03877.pdf
2015,Binary embeddings with structured hashed projections,https://arxiv.org/pdf/1511.05212.pdf
2015,BinaryConnect: Training Deep Neural Networks with binary weights during propagations,https://arxiv.org/pdf/1511.00363.pdf
2015,Blocks and Fuel: Frameworks for deep learning,https://arxiv.org/pdf/1506.00619.pdf
2015,BoxSup: Exploiting Bounding Boxes to Supervise Convolutional Networks for Semantic Segmentation,https://arxiv.org/pdf/1503.01640.pdf
2015,Brain Tumor Segmentation with Deep Neural Networks,https://arxiv.org/pdf/1505.03540.pdf
2015,Building a Large-scale Multimodal Knowledge Base System for Answering Visual Queries,https://arxiv.org/pdf/1507.05670.pdf
2015,Building End-To-End Dialogue Systems Using Generative Hierarchical Neural Network Models,https://arxiv.org/pdf/1507.04808.pdf
2015,Character-level Convolutional Networks for Text Classification,https://arxiv.org/pdf/1509.01626.pdf
2015,Clustering is Efficient for Approximate Maximum Inner Product Search,https://arxiv.org/pdf/1507.05910.pdf
2015,Continuous control with deep reinforcement learning,https://arxiv.org/pdf/1509.02971.pdf
2015,Deconstructing the Ladder Network Architecture,https://arxiv.org/pdf/1511.06430.pdf
2015,Deep Convolutional Networks on Graph-Structured Data,https://arxiv.org/pdf/1506.05163.pdf
2015,Deep multi-scale video prediction beyond mean square error,https://arxiv.org/pdf/1511.05440.pdf
2015,Deep Reinforcement Learning with Double Q-learning,https://arxiv.org/pdf/1509.06461.pdf
2015,Deep Residual Learning for Image Recognition,https://arxiv.org/pdf/1512.03385.pdf
2015,Deep Speech 2: End-to-End Speech Recognition in English and Mandarin,https://arxiv.org/pdf/1512.02595.pdf
2015,Delving Deep into Rectifiers: Surpassing Human-Level Performance on ImageNet Classification,https://arxiv.org/pdf/1502.01852.pdf
2015,Denoising Criterion for Variational Auto-Encoding Framework,https://arxiv.org/pdf/1511.06406.pdf
2015,DenseCap: Fully Convolutional Localization Networks for Dense Captioning,https://arxiv.org/pdf/1511.07571.pdf
2015,Describing Multimedia Content using Attention-based Encoder--Decoder Networks,https://arxiv.org/pdf/1507.01053.pdf
2015,Detecting events and key actors in multi-person videos,https://arxiv.org/pdf/1511.02917.pdf
2015,Detecting Interrogative Utterances with Recurrent Neural Networks,https://arxiv.org/pdf/1511.01042.pdf
2015,Distilling the Knowledge in a Neural Network,https://arxiv.org/pdf/1503.02531.pdf
2015,Early Inference in Energy-Based Models Approximates Back-Propagation,https://arxiv.org/pdf/1510.02777.pdf
2015,Efficient Per-Example Gradient Computations,https://arxiv.org/pdf/1510.01799.pdf
2015,EmoNets: Multimodal deep learning approaches for emotion recognition in video,https://arxiv.org/pdf/1503.01800.pdf
2015,Emphatic Temporal-Difference Learning,https://arxiv.org/pdf/1507.01569.pdf
2015,End-to-End Attention-based Large Vocabulary Speech Recognition,https://arxiv.org/pdf/1508.04395.pdf
2015,End-to-end Learning of Action Detection from Frame Glimpses in Videos,https://arxiv.org/pdf/1511.06984.pdf
2015,Equilibrated adaptive learning rates for non-convex optimization,https://arxiv.org/pdf/1502.04390.pdf
2015,Every Moment Counts: Dense Detailed Labeling of Actions in Complex Videos,https://arxiv.org/pdf/1507.05738.pdf
2015,Exploring Nearest Neighbor Approaches for Image Captioning,https://arxiv.org/pdf/1505.04467.pdf
2015,Fast and Accurate Deep Network Learning by Exponential Linear Units (ELUs),https://arxiv.org/pdf/1511.07289.pdf
2015,Fast Guided Filter,https://arxiv.org/pdf/1505.00996.pdf
2015,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,https://arxiv.org/pdf/1506.01497.pdf
2015,Gated Feedback Recurrent Neural Networks,https://arxiv.org/pdf/1502.02367.pdf
2015,Generating Sentences from a Continuous Space,https://arxiv.org/pdf/1511.06349.pdf
2015,GSNs : Generative Stochastic Networks,https://arxiv.org/pdf/1503.05571.pdf
2015,High Performance Computer Acoustic Data Accelerator: A New System for Exploring Marine Mammal Acoustics for Big Data Applications,https://arxiv.org/pdf/1509.03591.pdf
2015,Improving Image Classification with Location Context,https://arxiv.org/pdf/1505.03873.pdf
2015,Instance-aware Semantic Segmentation via Multi-task Network Cascades,https://arxiv.org/pdf/1512.04412.pdf
2015,Language Models for Image Captioning: The Quirks and What Works,https://arxiv.org/pdf/1505.01809.pdf
2015,Learning Continuous Control Policies by Stochastic Value Gradients,https://arxiv.org/pdf/1510.09142.pdf
2015,Learning Temporal Embeddings for Complex Video Analysis,https://arxiv.org/pdf/1505.00315.pdf
2015,Learning to Linearize Under Uncertainty,https://arxiv.org/pdf/1506.03011.pdf
2015,Learning to Predict Independent of Span,https://arxiv.org/pdf/1508.04582.pdf
2015,Learning to Understand Phrases by Embedding the Dictionary,https://arxiv.org/pdf/1504.00548.pdf
2015,Love Thy Neighbors: Image Annotation by Exploiting Image Metadata,https://arxiv.org/pdf/1508.07647.pdf
2015,Massively Parallel Methods for Deep Reinforcement Learning,https://arxiv.org/pdf/1507.04296.pdf
2015,Memory-based control with recurrent neural networks,https://arxiv.org/pdf/1512.04455.pdf
2015,Multi-task Sequence to Sequence Learning,https://arxiv.org/pdf/1511.06114.pdf
2015,Multilingual Language Processing From Bytes,https://arxiv.org/pdf/1512.00103.pdf
2015,MuProp: Unbiased Backpropagation for Stochastic Neural Networks,https://arxiv.org/pdf/1511.05176.pdf
2015,NC Automorphisms of nc-bounded domains,https://arxiv.org/pdf/1502.07676.pdf
2015,Net2Net: Accelerating Learning via Knowledge Transfer,https://arxiv.org/pdf/1511.05641.pdf
2015,Neural GPUs Learn Algorithms,https://arxiv.org/pdf/1511.08228.pdf
2015,Neural Networks with Few Multiplications,https://arxiv.org/pdf/1510.03009.pdf
2015,Neural Programmer: Inducing Latent Programs with Gradient Descent,https://arxiv.org/pdf/1511.04834.pdf
2015,Neural Random-Access Machines,https://arxiv.org/pdf/1511.06392.pdf
2015,Non-commutative Functional Calculus and Spectral Theory,https://arxiv.org/pdf/1504.07323.pdf
2015,Non-commutative holomorphic functions on Operator domains,https://arxiv.org/pdf/1509.01132.pdf
2015,Object Detection Networks on Convolutional Feature Maps,https://arxiv.org/pdf/1504.06066.pdf
2015,On Using Monolingual Corpora in Neural Machine Translation,https://arxiv.org/pdf/1503.03535.pdf
2015,Oracle performance for visual captioning,https://arxiv.org/pdf/1511.04590.pdf
2015,Order Matters: Sequence to sequence for sets,https://arxiv.org/pdf/1511.06391.pdf
2015,Prioritized Experience Replay,https://arxiv.org/pdf/1511.05952.pdf
2015,Rectified Factor Networks,https://arxiv.org/pdf/1502.06464.pdf
2015,Reinforcement Learning Neural Turing Machines - Revised,https://arxiv.org/pdf/1505.00521.pdf
2015,ReNet: A Recurrent Neural Network Based Alternative to Convolutional Networks,https://arxiv.org/pdf/1505.00393.pdf
2015,ReSeg: A Recurrent Neural Network-based Model for Semantic Segmentation,https://arxiv.org/pdf/1511.07053.pdf
2015,SentenceRacer: A Game with a Purpose for Image Sentence Annotation,https://arxiv.org/pdf/1508.07053.pdf
2015,"Show, Attend and Tell: Neural Image Caption Generation with Visual Attention",https://arxiv.org/pdf/1502.03044.pdf
2015,Spaces of Dirichlet series with the complete Pick property,https://arxiv.org/pdf/1507.04162.pdf
2015,Stacked What-Where Auto-encoders,https://arxiv.org/pdf/1506.02351.pdf
2015,Statistical Machine Translation Features with Multitask Tensor Networks,https://arxiv.org/pdf/1506.00698.pdf
2015,STDP as presynaptic activity times rate of change of postsynaptic activity,https://arxiv.org/pdf/1509.05936.pdf
2015,Stereo Matching by Training a Convolutional Neural Network to Compare Image Patches,https://arxiv.org/pdf/1510.05970.pdf
2015,Super-Resolution with Deep Convolutional Sufficient Statistics,https://arxiv.org/pdf/1511.05666.pdf
2015,Task Loss Estimation for Sequence Prediction,https://arxiv.org/pdf/1511.06456.pdf
2015,Temporal-Difference Networks,https://arxiv.org/pdf/1504.05539.pdf
2015,Text Understanding from Scratch,https://arxiv.org/pdf/1502.01710.pdf
2015,The Unreasonable Effectiveness of Noisy Data for Fine-Grained Recognition,https://arxiv.org/pdf/1511.06789.pdf
2015,Towards Biologically Plausible Deep Learning,https://arxiv.org/pdf/1502.04156.pdf
2015,Towards Principled Unsupervised Learning,https://arxiv.org/pdf/1511.06440.pdf
2015,Toxicity Prediction using Deep Learning,https://arxiv.org/pdf/1503.01445.pdf
2015,True Online Emphatic TD($λ$): Quick Reference and Implementation Guide,https://arxiv.org/pdf/1507.07147.pdf
2015,True Online Temporal-Difference Learning,https://arxiv.org/pdf/1512.04087.pdf
2015,Unitary Evolution Recurrent Neural Networks,https://arxiv.org/pdf/1511.06464.pdf
2015,Universal halting times in optimization and machine learning,https://arxiv.org/pdf/1511.06444.pdf
2015,Universum Prescription: Regularization using Unlabeled Data,https://arxiv.org/pdf/1511.03719.pdf
2015,Unsupervised Feature Learning from Temporal Data,https://arxiv.org/pdf/1504.02518.pdf
2015,Unsupervised Representation Learning with Deep Convolutional Generative Adversarial Networks,https://arxiv.org/pdf/1511.06434.pdf
2015,Value Iteration with Options and State Aggregation,https://arxiv.org/pdf/1501.03959.pdf
2015,Variance Reduction in SGD by Distributed Importance Sampling,https://arxiv.org/pdf/1511.06481.pdf
2015,Very Deep Multilingual Convolutional Neural Networks for LVCSR,https://arxiv.org/pdf/1509.08967.pdf
2015,Visual7W: Grounded Question Answering in Images,https://arxiv.org/pdf/1511.03416.pdf
2015,Visualizing and Understanding Recurrent Networks,https://arxiv.org/pdf/1506.02078.pdf
2015,What's the Point: Semantic Segmentation with Point Supervision,https://arxiv.org/pdf/1506.02106.pdf
2014,ADASECANT: Robust Adaptive Secant Method for Stochastic Gradient,https://arxiv.org/pdf/1412.7419.pdf
2014,Addressing the Rare Word Problem in Neural Machine Translation,https://arxiv.org/pdf/1410.8206.pdf
2014,Affordances Provide a Fundamental Categorization Principle for Visual Scenes,https://arxiv.org/pdf/1411.5340.pdf
2014,Assessing Technical Performance in Differential Gene Expression Experiments with External Spike-in RNA Control Ratio Mixtures,https://arxiv.org/pdf/1406.4893.pdf
2014,Audio Source Separation with Discriminative Scattering Networks,https://arxiv.org/pdf/1412.7022.pdf
2014,Better Optimism By Bayes: Adaptive Planning with Rich Models,https://arxiv.org/pdf/1402.1958.pdf
2014,BilBOWA: Fast Bilingual Distributed Representations without Word Alignments,https://arxiv.org/pdf/1410.2455.pdf
2014,Computing the Stereo Matching Cost with a Convolutional Neural Network,https://arxiv.org/pdf/1409.4326.pdf
2014,Convolutional Feature Masking for Joint Object and Stuff Segmentation,https://arxiv.org/pdf/1412.1283.pdf
